STOP_FRISK_DATE_STOP_FRISK_TIME,SUSPECTED_CRIME_DESCRIPTION,SUSPECT_ARRESTED_FLAG,PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG,PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG,PHYSICAL_FORCE_OC_SPRAY_USED_FLAG,PHYSICAL_FORCE_OTHER_FLAG,PHYSICAL_FORCE_RESTRAINT_USED_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,PHYSICAL_FORCE_WEAPON_IMPACT_FLAG,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,STOP_LOCATION_PRECINCT,PHYSICAL_FORCE_USED_TOTAL,PHYSICAL_FORCE_USED_TF,AGE_CATEGORY,TOTAL_STOPS,SUSPECT_NOT_ARRESTED_FLAG
2021-02-21 00:38:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,40,MALE,BLACK,79,1,True,Thirtyeight-Above,1,1
2021-02-21 05:45:00,RECKLESS ENDANGERMENT,0,0,0,0,0,0,1,0,39,FEMALE,WHITE HISPANIC,90,1,True,Thirtyeight-Above,1,1
2021-02-21 05:45:00,RECKLESS ENDANGERMENT,0,0,0,0,0,0,1,0,49,MALE,BLACK,90,1,True,Thirtyeight-Above,1,1
2021-02-21 12:15:00,ASSAULT,0,0,0,0,0,0,1,0,22,MALE,WHITE,20,1,True,Twentyone-Twentyeight,1,1
2021-02-21 12:15:00,ASSAULT,1,0,1,0,0,0,1,0,22,MALE,BLACK HISPANIC,20,2,True,Twentyone-Twentyeight,1,0
2021-02-21 12:41:00,MENACING,0,0,0,0,0,0,1,0,33,MALE,BLACK,77,1,True,Twentyeight-Thirtyeight,1,1
2021-02-21 15:53:00,ASSAULT,0,0,1,0,0,0,1,0,33,MALE,E. ASIAN,5,2,True,Twentyeight-Thirtyeight,1,1
2021-02-21 16:49:00,BURGLARY,0,1,0,0,0,0,1,0,52,FEMALE,WHITE,88,1,True,Thirtyeight-Above,1,1
2021-02-21 17:05:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,38,MALE,WHITE HISPANIC,33,1,True,Twentyeight-Thirtyeight,1,1
2021-02-21 19:20:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,20,MALE,BLACK,44,1,True,Twenty and Under,1,1
2021-02-21 22:23:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK HISPANIC,33,1,True,UNKNOWN,1,1
2021-02-21 22:23:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK HISPANIC,33,1,True,UNKNOWN,1,1
2021-02-21 22:23:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,26,MALE,WHITE HISPANIC,33,1,True,Twentyone-Twentyeight,1,1
2021-02-21 22:23:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK HISPANIC,33,1,True,UNKNOWN,1,1
2021-02-21 22:23:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK HISPANIC,33,1,True,UNKNOWN,1,1
2021-02-21 22:23:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK HISPANIC,33,1,True,UNKNOWN,1,1
2021-02-21 23:20:00,ROBBERY,0,0,0,0,0,0,1,0,25,MALE,BLACK,115,1,True,Twentyone-Twentyeight,1,1
2021-02-22 04:18:00,ASSAULT,1,0,0,0,0,0,1,0,38,MALE,BLACK,5,1,True,Twentyeight-Thirtyeight,1,0
2021-02-22 04:27:00,BURGLARY,1,0,0,0,0,0,1,0,45,MALE,WHITE HISPANIC,112,1,True,Thirtyeight-Above,1,0
2021-02-22 05:48:00,MENACING,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,71,1,True,UNKNOWN,1,1
2021-02-22 05:48:00,MENACING,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,71,1,True,UNKNOWN,1,1
2021-02-22 08:40:00,PETIT LARCENY,1,0,0,0,1,0,0,0,41,MALE,WHITE,109,1,True,Thirtyeight-Above,1,0
2021-02-22 12:22:00,ROBBERY,0,0,0,0,0,0,1,0,25,MALE,BLACK,75,1,True,Twentyone-Twentyeight,1,1
2021-02-22 13:05:00,RAPE,1,0,0,0,0,0,1,0,37,MALE,BLACK,32,1,True,Twentyeight-Thirtyeight,1,0
2021-02-22 13:50:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,21,MALE,BLACK,46,1,True,Twentyone-Twentyeight,1,1
2021-02-22 14:20:00,PETIT LARCENY,1,0,1,0,0,0,0,0,33,MALE,BLACK,24,1,True,Twentyeight-Thirtyeight,1,0
2021-02-22 14:20:00,PETIT LARCENY,1,0,1,0,0,0,0,0,32,MALE,BLACK,24,1,True,Twentyeight-Thirtyeight,1,0
2021-02-22 15:43:00,CRIMINAL TRESPASS,0,0,0,0,0,0,1,0,28,MALE,WHITE,84,1,True,Twentyone-Twentyeight,1,1
2021-02-22 15:44:00,PETIT LARCENY,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,20,1,True,UNKNOWN,1,1
2021-02-22 17:08:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,50,MALE,BLACK,79,1,True,Thirtyeight-Above,1,1
2021-02-22 17:45:00,PETIT LARCENY,1,0,0,0,0,0,1,0,40,MALE,WHITE HISPANIC,76,1,True,Thirtyeight-Above,1,0
2021-02-22 19:52:00,ROBBERY,1,0,0,0,0,0,1,0,18,MALE,BLACK,90,1,True,Twenty and Under,1,0
2021-02-22 20:33:00,ROBBERY,1,0,0,0,0,0,1,0,15,MALE,WHITE HISPANIC,48,1,True,Twenty and Under,1,0
2021-02-22 20:34:00,ROBBERY,0,0,0,0,0,0,1,0,15,MALE,BLACK,48,1,True,Twenty and Under,1,1
2021-02-22 20:34:00,ROBBERY,0,0,0,0,0,0,1,0,14,MALE,BLACK,48,1,True,Twenty and Under,1,1
2021-02-22 20:39:00,ROBBERY,0,0,0,0,0,0,1,0,16,MALE,BLACK,48,1,True,Twenty and Under,1,1
2021-02-23 01:50:00,ASSAULT,0,0,1,0,0,0,0,0,27,MALE,BLACK,26,1,True,Twentyone-Twentyeight,1,1
2021-02-23 01:55:00,ASSAULT,0,0,1,0,0,0,0,0,38,MALE,BLACK,26,1,True,Twentyeight-Thirtyeight,1,1
2021-02-23 03:45:00,BURGLARY,1,0,0,0,0,0,1,0,61,MALE,WHITE,94,1,True,Thirtyeight-Above,1,0
2021-02-23 09:52:00,PETIT LARCENY,1,0,0,0,0,0,1,0,UNKNOWN,FEMALE,BLACK HISPANIC,19,1,True,UNKNOWN,1,0
2021-02-23 09:52:00,PETIT LARCENY,1,0,0,0,0,0,1,0,UNKNOWN,FEMALE,BLACK,19,1,True,UNKNOWN,1,0
2021-02-23 11:16:00,GRAND LARCENY,1,0,1,0,0,0,0,0,28,MALE,WHITE,19,1,True,Twentyone-Twentyeight,1,0
2021-02-23 13:04:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,41,MALE,BLACK HISPANIC,114,1,True,Thirtyeight-Above,1,0
2021-02-23 14:27:00,ROBBERY,0,0,0,0,0,0,1,0,56,MALE,BLACK,67,1,True,Thirtyeight-Above,1,1
2021-02-23 14:27:00,ROBBERY,0,0,0,0,0,0,1,0,47,MALE,BLACK,67,1,True,Thirtyeight-Above,1,1
2021-02-23 14:27:00,ROBBERY,0,0,0,0,0,0,1,0,30,MALE,WHITE HISPANIC,67,1,True,Twentyeight-Thirtyeight,1,1
2021-02-23 14:27:00,ROBBERY,0,0,0,0,0,0,1,0,65,MALE,BLACK,67,1,True,Thirtyeight-Above,1,1
2021-02-23 14:45:00,ASSAULT,1,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,75,1,True,UNKNOWN,1,0
2021-02-23 15:33:00,GRAND LARCENY AUTO,0,0,0,0,1,0,0,0,35,FEMALE,BLACK,103,1,True,Twentyeight-Thirtyeight,1,1
2021-02-23 17:18:00,PETIT LARCENY,1,0,0,0,0,0,1,0,34,MALE,BLACK HISPANIC,19,1,True,Twentyeight-Thirtyeight,1,0
2021-02-23 19:14:00,BURGLARY,0,0,0,0,0,0,1,0,25,MALE,WHITE,62,1,True,Twentyone-Twentyeight,1,1
2021-02-23 19:14:00,BURGLARY,0,0,0,0,0,0,1,0,32,MALE,WHITE,62,1,True,Twentyeight-Thirtyeight,1,1
2021-02-23 19:17:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,33,MALE,WHITE HISPANIC,45,1,True,Twentyeight-Thirtyeight,1,1
2021-02-23 21:30:00,ROBBERY,0,0,1,0,0,0,1,0,20,MALE,WHITE HISPANIC,32,2,True,Twenty and Under,1,1
2021-02-23 21:30:00,ROBBERY,0,0,1,0,0,0,1,0,20,MALE,WHITE HISPANIC,32,2,True,Twenty and Under,1,1
2021-02-23 22:10:00,MAKING GRAFFITI,0,0,0,0,0,0,1,0,44,MALE,BLACK HISPANIC,90,1,True,Thirtyeight-Above,1,1
2021-02-23 22:12:00,BURGLARY,0,0,0,0,0,0,1,0,44,MALE,BLACK,50,1,True,Thirtyeight-Above,1,1
2021-02-23 22:19:00,ROBBERY,0,0,0,0,0,0,1,0,25,MALE,BLACK,67,1,True,Twentyone-Twentyeight,1,1
2021-02-23 22:53:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,23,MALE,BLACK,43,1,True,Twentyone-Twentyeight,1,1
2021-02-23 23:13:00,ASSAULT,1,0,1,0,0,0,1,0,24,MALE,WHITE HISPANIC,42,2,True,Twentyone-Twentyeight,1,0
2021-02-23 23:30:00,CRIMINAL POSSESION OF WEAPON,1,0,1,0,0,0,0,0,14,MALE,BLACK,75,1,True,Twenty and Under,1,0
2021-02-23 23:30:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,21,MALE,BLACK,73,1,True,Twentyone-Twentyeight,1,1
2021-02-23 23:51:00,ROBBERY,1,0,0,0,0,0,1,0,22,MALE,WHITE,62,1,True,Twentyone-Twentyeight,1,0
2021-02-23 23:51:00,ROBBERY,1,0,0,0,0,0,1,0,24,MALE,WHITE,62,1,True,Twentyone-Twentyeight,1,0
2021-02-23 23:51:00,ROBBERY,1,0,0,0,0,0,1,0,21,MALE,WHITE,62,1,True,Twentyone-Twentyeight,1,0
2021-02-23 23:51:00,ROBBERY,1,0,0,0,0,0,1,0,28,MALE,WHITE,62,1,True,Twentyone-Twentyeight,1,0
2021-02-24 00:36:00,RECKLESS ENDANGERMENT,0,1,1,0,0,0,1,0,32,MALE,BLACK,101,2,True,Twentyeight-Thirtyeight,1,1
2021-02-24 01:12:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,30,MALE,BLACK,71,1,True,Twentyeight-Thirtyeight,1,1
2021-02-24 06:10:00,CRIMINAL TRESPASS,0,0,0,0,0,0,1,0,35,MALE,WHITE HISPANIC,13,1,True,Twentyeight-Thirtyeight,1,1
2021-02-24 09:40:00,OTHER,1,0,0,0,0,0,1,0,51,MALE,WHITE HISPANIC,106,1,True,Thirtyeight-Above,1,0
2021-02-24 10:03:00,PETIT LARCENY,0,0,0,0,0,0,1,0,UNKNOWN,MALE,WHITE HISPANIC,23,1,True,UNKNOWN,1,1
2021-02-24 10:34:00,ASSAULT,1,0,1,0,0,0,1,0,27,MALE,BLACK,7,2,True,Twentyone-Twentyeight,1,0
2021-02-24 11:48:00,ROBBERY,0,0,1,0,0,0,1,0,35,MALE,BLACK,28,2,True,Twentyeight-Thirtyeight,1,1
2021-02-24 12:10:00,BURGLARY,0,0,0,0,0,0,1,0,60,MALE,BLACK,112,1,True,Thirtyeight-Above,1,1
2021-02-24 14:41:00,ASSAULT,0,0,0,0,0,0,1,0,60,MALE,BLACK,75,1,True,Thirtyeight-Above,1,1
2021-02-24 16:27:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,28,MALE,BLACK,32,1,True,Twentyone-Twentyeight,1,1
2021-02-24 16:40:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,25,MALE,WHITE HISPANIC,52,1,True,Twentyone-Twentyeight,1,1
2021-02-24 17:49:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,18,MALE,BLACK,40,1,True,Twenty and Under,1,1
2021-02-24 18:28:00,OTHER,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,75,1,True,UNKNOWN,1,1
2021-02-24 18:29:00,PETIT LARCENY,1,0,0,0,0,0,1,0,21,MALE,BLACK,7,1,True,Twentyone-Twentyeight,1,0
2021-02-24 20:21:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,35,MALE,BLACK,46,1,True,Twentyeight-Thirtyeight,1,1
2021-02-24 21:11:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,48,MALE,WHITE HISPANIC,33,1,True,Thirtyeight-Above,1,1
2021-02-24 21:15:00,PETIT LARCENY,1,0,0,0,0,0,1,0,41,FEMALE,E. ASIAN,108,1,True,Thirtyeight-Above,1,0
2021-02-24 21:40:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,30,MALE,BLACK HISPANIC,52,1,True,Twentyeight-Thirtyeight,1,1
2021-02-24 22:22:00,ASSAULT,0,0,1,0,0,0,1,0,16,MALE,BLACK,40,2,True,Twenty and Under,1,1
2021-02-24 23:09:00,PETIT LARCENY,0,0,0,0,0,0,1,0,31,MALE,WHITE,50,1,True,Twentyeight-Thirtyeight,1,1
2021-02-24 23:15:00,ROBBERY,1,1,0,0,0,0,1,0,27,MALE,WHITE HISPANIC,9,1,True,Twentyone-Twentyeight,1,0
2021-02-24 23:15:00,ROBBERY,1,1,0,0,0,0,1,0,26,FEMALE,BLACK,9,1,True,Twentyone-Twentyeight,1,0
2021-02-24 23:15:00,ROBBERY,1,1,0,0,0,0,1,0,30,MALE,BLACK,9,1,True,Twentyeight-Thirtyeight,1,0
2021-02-24 23:15:00,ROBBERY,1,1,0,0,0,0,1,0,24,MALE,WHITE HISPANIC,9,1,True,Twentyone-Twentyeight,1,0
2021-02-24 23:15:00,ROBBERY,1,1,0,0,0,0,1,0,29,MALE,BLACK,9,1,True,Twentyeight-Thirtyeight,1,0
2021-02-24 23:20:00,ROBBERY,1,0,0,0,0,0,1,0,26,MALE,BLACK,115,1,True,Twentyone-Twentyeight,1,0
2021-02-25 01:12:00,PETIT LARCENY,1,0,1,0,0,0,1,0,35,MALE,BLACK,10,2,True,Twentyeight-Thirtyeight,1,0
2021-02-25 01:50:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,0,MALE,WHITE,106,1,True,,1,1
2021-02-25 12:40:00,CRIMINAL SALE OF CONTROLLED SUBSTANCE,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,103,1,True,UNKNOWN,1,1
2021-02-25 12:40:00,CRIMINAL SALE OF CONTROLLED SUBSTANCE,1,0,0,0,0,0,1,0,44,MALE,WHITE,103,1,True,Thirtyeight-Above,1,0
2021-02-25 13:36:00,PETIT LARCENY,0,0,0,0,1,0,1,0,33,FEMALE,WHITE HISPANIC,109,2,True,Twentyeight-Thirtyeight,1,1
2021-02-25 14:57:00,ASSAULT,0,0,0,0,0,0,1,0,50,MALE,BLACK,79,1,True,Thirtyeight-Above,1,1
2021-02-25 15:06:00,ROBBERY,0,0,0,0,0,0,1,0,37,MALE,WHITE HISPANIC,49,1,True,Twentyeight-Thirtyeight,1,1
2021-02-25 16:20:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,24,MALE,WHITE HISPANIC,52,1,True,Twentyone-Twentyeight,1,1
2021-02-25 16:20:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,30,MALE,WHITE HISPANIC,52,1,True,Twentyeight-Thirtyeight,1,1
2021-02-25 16:40:00,ASSAULT,0,0,0,0,0,0,1,0,23,FEMALE,UNKNOWN,76,1,True,Twentyone-Twentyeight,1,1
2021-02-25 16:40:00,ASSAULT,0,0,0,0,0,0,1,0,32,MALE,BLACK,76,1,True,Twentyeight-Thirtyeight,1,1
2021-02-25 16:40:00,ASSAULT,0,0,0,0,0,0,1,0,27,MALE,BLACK,76,1,True,Twentyone-Twentyeight,1,1
2021-02-25 16:43:00,BURGLARY,0,0,0,0,0,0,1,0,26,MALE,BLACK,71,1,True,Twentyone-Twentyeight,1,1
2021-02-25 16:43:00,BURGLARY,0,0,0,0,0,0,1,0,40,MALE,BLACK,71,1,True,Thirtyeight-Above,1,1
2021-02-25 16:50:00,AUTO STRIPPIG,0,0,0,0,0,0,1,0,40,MALE,BLACK,106,1,True,Thirtyeight-Above,1,1
2021-02-25 16:50:00,AUTO STRIPPIG,0,0,0,0,1,0,1,0,40,MALE,BLACK,106,2,True,Thirtyeight-Above,1,1
2021-02-25 17:11:00,BURGLARY,0,0,0,0,0,0,1,0,28,MALE,W. ASIAN,105,1,True,Twentyone-Twentyeight,1,1
2021-02-25 17:14:00,PETIT LARCENY,1,0,1,0,0,0,0,0,47,MALE,BLACK,114,1,True,Thirtyeight-Above,1,0
2021-02-25 18:53:00,ASSAULT,0,1,0,0,0,0,0,0,41,MALE,WHITE HISPANIC,43,0,False,Thirtyeight-Above,1,1
2021-02-25 19:30:00,ASSAULT,0,0,0,0,0,0,1,0,28,MALE,WHITE,5,1,True,Twentyone-Twentyeight,1,1
2021-02-25 19:30:00,ASSAULT,0,0,0,0,0,0,1,0,28,MALE,WHITE,5,1,True,Twentyone-Twentyeight,1,1
2021-02-25 21:05:00,ASSAULT,1,0,1,0,0,0,1,0,40,MALE,WHITE HISPANIC,72,2,True,Thirtyeight-Above,1,0
2021-02-25 21:35:00,BURGLARY,0,0,0,0,0,0,1,0,26,MALE,WHITE,78,1,True,Twentyone-Twentyeight,1,1
2021-02-25 21:47:00,UNAUTHORIZED USE OF A VEHICLE,1,0,0,0,0,0,1,0,40,MALE,WHITE HISPANIC,102,1,True,Thirtyeight-Above,1,0
2021-02-25 22:10:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,20,MALE,BLACK,77,1,True,Twenty and Under,1,1
2021-02-25 22:10:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,19,MALE,BLACK,77,1,True,Twenty and Under,1,0
2021-02-25 22:20:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,23,MALE,BLACK HISPANIC,44,1,True,Twentyone-Twentyeight,1,0
2021-02-25 23:30:00,CRIMINAL POSSESION OF WEAPON,0,0,1,0,0,0,1,0,29,MALE,WHITE HISPANIC,52,2,True,Twentyeight-Thirtyeight,1,1
2021-02-26 00:49:00,BURGLARY,0,0,0,0,0,0,1,0,40,MALE,BLACK,79,1,True,Thirtyeight-Above,1,1
2021-02-26 00:50:00,CRIMINAL POSSESION OF WEAPON,0,1,0,0,0,0,1,0,UNKNOWN,MALE,E. ASIAN,113,1,True,UNKNOWN,1,1
2021-02-26 00:50:00,CRIMINAL POSSESION OF WEAPON,0,1,0,0,0,0,1,0,UNKNOWN,MALE,E. ASIAN,113,1,True,UNKNOWN,1,1
2021-02-26 00:50:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,113,1,True,UNKNOWN,1,1
2021-02-26 00:50:00,CRIMINAL POSSESION OF WEAPON,0,1,0,0,0,0,1,0,UNKNOWN,MALE,E. ASIAN,113,1,True,UNKNOWN,1,1
2021-02-26 00:50:00,CRIMINAL POSSESION OF WEAPON,0,1,0,0,0,0,1,0,UNKNOWN,MALE,E. ASIAN,113,1,True,UNKNOWN,1,1
2021-02-26 00:50:00,CRIMINAL POSSESION OF WEAPON,0,1,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,113,1,True,UNKNOWN,1,1
2021-02-26 00:50:00,CRIMINAL POSSESION OF WEAPON,0,1,0,0,0,0,1,0,UNKNOWN,MALE,E. ASIAN,113,1,True,UNKNOWN,1,1
2021-02-26 00:50:00,CRIMINAL POSSESION OF WEAPON,0,1,0,0,0,0,1,0,UNKNOWN,MALE,E. ASIAN,113,1,True,UNKNOWN,1,1
2021-02-26 00:50:00,CRIMINAL POSSESION OF WEAPON,0,1,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,113,1,True,UNKNOWN,1,1
2021-02-26 00:50:00,CRIMINAL POSSESION OF WEAPON,0,1,0,0,0,0,1,0,UNKNOWN,MALE,E. ASIAN,113,1,True,UNKNOWN,1,1
2021-02-26 00:50:00,CRIMINAL POSSESION OF WEAPON,0,1,0,0,0,0,1,0,UNKNOWN,MALE,E. ASIAN,113,1,True,UNKNOWN,1,1
2021-02-26 00:50:00,CRIMINAL POSSESION OF WEAPON,0,1,0,0,0,0,1,0,UNKNOWN,MALE,E. ASIAN,113,1,True,UNKNOWN,1,1
2021-02-26 00:50:00,CRIMINAL POSSESION OF WEAPON,0,1,0,0,0,0,1,0,UNKNOWN,MALE,E. ASIAN,113,1,True,UNKNOWN,1,1
2021-02-26 00:50:00,CRIMINAL POSSESION OF WEAPON,0,1,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,113,1,True,UNKNOWN,1,1
2021-02-26 00:50:00,CRIMINAL POSSESION OF WEAPON,0,1,0,0,0,0,1,0,UNKNOWN,FEMALE,BLACK,113,1,True,UNKNOWN,1,1
2021-02-26 00:50:00,CRIMINAL POSSESION OF WEAPON,0,1,0,0,0,0,1,0,UNKNOWN,MALE,E. ASIAN,113,1,True,UNKNOWN,1,1
2021-02-26 00:50:00,CRIMINAL POSSESION OF WEAPON,0,1,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,113,1,True,UNKNOWN,1,1
2021-02-26 00:50:00,CRIMINAL POSSESION OF WEAPON,0,1,0,0,0,0,1,0,UNKNOWN,MALE,E. ASIAN,113,1,True,UNKNOWN,1,1
2021-02-26 02:36:00,ROBBERY,1,0,0,0,0,0,1,0,20,MALE,BLACK,48,1,True,Twenty and Under,1,0
2021-02-26 02:36:00,ROBBERY,1,0,0,0,0,0,1,0,21,FEMALE,WHITE HISPANIC,48,1,True,Twentyone-Twentyeight,1,0
2021-02-26 02:36:00,ROBBERY,1,0,0,0,0,0,1,0,21,FEMALE,BLACK,48,1,True,Twentyone-Twentyeight,1,0
2021-02-26 04:05:00,CRIMINAL MISCHIEF,1,0,1,0,0,0,1,0,33,MALE,BLACK,47,2,True,Twentyeight-Thirtyeight,1,0
2021-02-26 10:50:00,PETIT LARCENY,1,0,0,0,0,0,1,0,30,MALE,WHITE HISPANIC,19,1,True,Twentyeight-Thirtyeight,1,0
2021-02-26 11:00:00,TERRORISM,0,0,0,0,0,0,1,0,21,MALE,E. ASIAN,18,1,True,Twentyone-Twentyeight,1,1
2021-02-26 13:26:00,GRAND LARCENY AUTO,0,0,0,0,0,0,1,0,34,MALE,WHITE HISPANIC,104,1,True,Twentyeight-Thirtyeight,1,1
2021-02-26 13:26:00,GRAND LARCENY AUTO,0,0,0,0,0,0,1,0,27,MALE,WHITE HISPANIC,104,1,True,Twentyone-Twentyeight,1,1
2021-02-26 14:59:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,51,MALE,WHITE,123,1,True,Thirtyeight-Above,1,0
2021-02-26 16:37:00,ROBBERY,0,0,0,0,0,0,1,0,30,MALE,BLACK,113,1,True,Twentyeight-Thirtyeight,1,1
2021-02-26 16:42:00,CRIMINAL POSSESION OF WEAPON,1,0,1,0,0,0,0,0,17,MALE,BLACK,42,1,True,Twenty and Under,1,0
2021-02-26 16:55:00,FORCIBLE TOUCHING,0,0,1,0,0,0,0,0,35,MALE,WHITE HISPANIC,115,1,True,Twentyeight-Thirtyeight,1,1
2021-02-26 17:06:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,1,0,0,0,29,MALE,WHITE HISPANIC,78,1,True,Twentyeight-Thirtyeight,1,1
2021-02-26 17:24:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,15,MALE,E. ASIAN,61,1,True,Twenty and Under,1,1
2021-02-26 18:51:00,CRIMINAL POSSESION OF WEAPON,1,1,1,0,0,0,0,0,26,MALE,WHITE HISPANIC,101,1,True,Twentyone-Twentyeight,1,0
2021-02-26 18:59:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,20,MALE,WHITE HISPANIC,52,1,True,Twenty and Under,1,1
2021-02-26 19:23:00,PETIT LARCENY,1,0,0,0,0,0,1,0,56,MALE,BLACK,112,1,True,Thirtyeight-Above,1,0
2021-02-26 19:50:00,CRIMINAL POSSESION OF WEAPON,1,0,1,0,0,0,1,0,19,MALE,WHITE HISPANIC,100,2,True,Twenty and Under,1,0
2021-02-26 20:14:00,ROBBERY,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,44,1,True,UNKNOWN,1,1
2021-02-26 20:47:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,19,MALE,BLACK HISPANIC,46,1,True,Twenty and Under,1,1
2021-02-26 20:55:00,BURGLARY,0,0,0,0,0,0,1,0,40,MALE,BLACK,44,1,True,Thirtyeight-Above,1,1
2021-02-26 23:15:00,MENACING,0,0,0,0,0,0,1,0,50,MALE,BLACK,81,1,True,Thirtyeight-Above,1,1
2021-02-26 23:16:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,31,MALE,BLACK,67,1,True,Twentyeight-Thirtyeight,1,0
2021-02-27 00:00:00,ROBBERY,0,0,0,0,0,0,1,0,18,MALE,WHITE HISPANIC,77,1,True,Twenty and Under,1,1
2021-02-27 01:27:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,35,MALE,WHITE HISPANIC,49,1,True,Twentyeight-Thirtyeight,1,1
2021-02-27 05:50:00,ROBBERY,0,0,1,0,0,0,0,0,27,MALE,BLACK,14,1,True,Twentyone-Twentyeight,1,1
2021-02-27 09:35:00,PETIT LARCENY,1,0,0,0,0,0,1,0,54,MALE,WHITE HISPANIC,112,1,True,Thirtyeight-Above,1,0
2021-02-27 10:03:00,ASSAULT,1,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,42,1,True,UNKNOWN,1,0
2021-02-27 12:24:00,PETIT LARCENY,1,0,1,0,0,0,1,0,30,MALE,BLACK,49,2,True,Twentyeight-Thirtyeight,1,0
2021-02-27 15:00:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,0,0,37,MALE,BLACK,44,0,False,Twentyeight-Thirtyeight,1,1
2021-02-27 15:13:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,1,0,1,0,25,MALE,BLACK,73,2,True,Twentyone-Twentyeight,1,1
2021-02-27 16:45:00,CRIMINAL MISCHIEF,0,0,0,0,0,0,1,0,23,MALE,WHITE HISPANIC,83,1,True,Twentyone-Twentyeight,1,1
2021-02-27 16:46:00,MENACING,0,0,1,0,0,0,0,0,22,MALE,WHITE HISPANIC,83,1,True,Twentyone-Twentyeight,1,1
2021-02-27 16:49:00,PETIT LARCENY,0,0,0,0,0,0,1,0,45,MALE,WHITE HISPANIC,76,1,True,Thirtyeight-Above,1,1
2021-02-27 17:21:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,17,MALE,BLACK,44,1,True,Twenty and Under,1,0
